,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
252,Michalewicz,4,872,NormGA,-1.1505895223761204,15,10,10
253,Michalewicz,4,872,imprvGA,-1.811308163687527,15,10,10
254,Michalewicz,4,872,PSO,-0.9443034508786461,15,10,10
255,Michalewicz,4,872,BBO,-1.7310514178228023,15,10,10
256,Michalewicz,5,260,NormGA,-1.3497957586873415,15,10,10
257,Michalewicz,5,260,imprvGA,-1.715788756306638,15,10,10
258,Michalewicz,5,260,PSO,-0.9952177084494563,15,10,10
259,Michalewicz,5,260,BBO,-0.23375385021456296,15,10,10
260,Rastrigin,1,365,NormGA,26.0,15,10,10
261,Rastrigin,1,365,imprvGA,2.011774550626864,15,10,10
262,Rastrigin,1,365,PSO,2.36159038568654,15,10,10
263,Rastrigin,1,365,BBO,25.0,15,10,10
264,Rastrigin,2,642,NormGA,18.902067807409093,15,10,10
265,Rastrigin,2,642,imprvGA,20.00898188127102,15,10,10
266,Rastrigin,2,642,PSO,40.035232714939795,15,10,10
267,Rastrigin,2,642,BBO,428.2096988536276,15,10,10
268,Rastrigin,3,968,NormGA,291.58253284992554,15,10,10
269,Rastrigin,3,968,imprvGA,9.161923755506068,15,10,10
270,Rastrigin,3,968,PSO,22.489680331898274,15,10,10
271,Rastrigin,3,968,BBO,965.0,15,10,10
272,Rastrigin,4,872,NormGA,173.00048157175118,15,10,10
273,Rastrigin,4,872,imprvGA,9.161923755506068,15,10,10
274,Rastrigin,4,872,PSO,90.59030698235227,15,10,10
275,Rastrigin,4,872,BBO,905.0,15,10,10
276,Rastrigin,5,260,NormGA,78.00048157175118,15,10,10
277,Rastrigin,5,260,imprvGA,61.242262932173915,15,10,10
278,Rastrigin,5,260,PSO,18.385430290133264,15,10,10
279,Rastrigin,5,260,BBO,85.0,15,10,10
280,Schwefel,1,365,NormGA,-125.23608326210163,15,10,10
281,Schwefel,1,365,imprvGA,-123.29068223244386,15,10,10
282,Schwefel,1,365,PSO,-108.3199890445683,15,10,10
283,Schwefel,1,365,BBO,-121.47780737053745,15,10,10
284,Schwefel,2,642,NormGA,-126.58395163627398,15,10,10
285,Schwefel,2,642,imprvGA,-122.58094014182497,15,10,10
286,Schwefel,2,642,PSO,-127.15282735029123,15,10,10
287,Schwefel,2,642,BBO,-81.64501251722132,15,10,10
288,Schwefel,3,968,NormGA,-124.90208959584035,15,10,10
289,Schwefel,3,968,imprvGA,-107.05635701588861,15,10,10
290,Schwefel,3,968,PSO,-127.16596201946075,15,10,10
291,Schwefel,3,968,BBO,-122.4863412632553,15,10,10
292,Schwefel,4,872,NormGA,-125.80947118713593,15,10,10
293,Schwefel,4,872,imprvGA,-125.60662304729681,15,10,10
294,Schwefel,4,872,PSO,-115.7526873868155,15,10,10
295,Schwefel,4,872,BBO,-121.4398881127344,15,10,10
296,Schwefel,5,260,NormGA,-126.1374585343161,15,10,10
297,Schwefel,5,260,imprvGA,-121.1667961756797,15,10,10
298,Schwefel,5,260,PSO,-115.04886762526834,15,10,10
299,Schwefel,5,260,BBO,-108.76770735467319,15,10,10
300,XinSheYang,1,365,NormGA,0.7380720356197016,15,10,10
301,XinSheYang,1,365,imprvGA,0.3556318302721911,15,10,10
302,XinSheYang,1,365,PSO,1.2199339102258262,15,10,10
303,XinSheYang,1,365,BBO,1.546087512517866,15,10,10
304,XinSheYang,2,642,NormGA,7.663181121641013,15,10,10
305,XinSheYang,2,642,imprvGA,5.061705810679878,15,10,10
306,XinSheYang,2,642,PSO,3.47352328938972,15,10,10
307,XinSheYang,2,642,BBO,8.8758947280061,15,10,10
308,XinSheYang,3,968,NormGA,7.982310256345574,15,10,10
309,XinSheYang,3,968,imprvGA,2.741327255917598,15,10,10
310,XinSheYang,3,968,PSO,0.8012383896651396,15,10,10
311,XinSheYang,3,968,BBO,27.9082715622854,15,10,10
312,XinSheYang,4,872,NormGA,1.8609093211583114,15,10,10
313,XinSheYang,4,872,imprvGA,2.4440010829595695,15,10,10
314,XinSheYang,4,872,PSO,5.538849044033729,15,10,10
315,XinSheYang,4,872,BBO,14.312011047453769,15,10,10
316,XinSheYang,5,260,NormGA,7.110952134667608,15,10,10
317,XinSheYang,5,260,imprvGA,4.674396155755023,15,10,10
318,XinSheYang,5,260,PSO,5.347848690145653,15,10,10
319,XinSheYang,5,260,BBO,14.11720702336115,15,10,10
320,Zakharov,1,365,NormGA,61.0,15,10,10
321,Zakharov,1,365,imprvGA,5.469260064073583,15,10,10
322,Zakharov,1,365,PSO,-30.30980230216555,15,10,10
323,Zakharov,1,365,BBO,61.0,15,10,10
