,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
263,Rastrigin,1,906,BBO,965.9847659422544,40,20,20
264,Rastrigin,2,279,NormGA,1246.974729272944,40,20,20
265,Rastrigin,2,279,imprvGA,579.6431107415216,40,20,20
266,Rastrigin,2,279,PSO,1262.3583295548103,40,20,20
267,Rastrigin,2,279,BBO,1008.0454445862847,40,20,20
268,Rastrigin,3,477,NormGA,1064.0653373218458,40,20,20
269,Rastrigin,3,477,imprvGA,1734.607651630453,40,20,20
270,Rastrigin,3,477,PSO,2082.953820800417,40,20,20
271,Rastrigin,3,477,BBO,829.6602027985753,40,20,20
272,Rastrigin,4,630,NormGA,1279.0293010252801,40,20,20
273,Rastrigin,4,630,imprvGA,644.2139684497283,40,20,20
274,Rastrigin,4,630,PSO,520.8523873686897,40,20,20
275,Rastrigin,4,630,BBO,1097.9733107633383,40,20,20
276,Rastrigin,5,315,NormGA,1137.4538040431396,40,20,20
277,Rastrigin,5,315,imprvGA,785.2142843708556,40,20,20
278,Rastrigin,5,315,PSO,493.91218485754376,40,20,20
279,Rastrigin,5,315,BBO,1444.9637746968526,40,20,20
280,Schwefel,1,906,NormGA,-568.0873215573166,40,20,20
281,Schwefel,1,906,imprvGA,-534.14737285902,40,20,20
282,Schwefel,1,906,PSO,-454.84940137719315,40,20,20
283,Schwefel,1,906,BBO,-605.4185707781548,40,20,20
284,Schwefel,2,279,NormGA,-520.0109278645073,40,20,20
285,Schwefel,2,279,imprvGA,-522.8022363967004,40,20,20
286,Schwefel,2,279,PSO,-503.0128424952222,40,20,20
287,Schwefel,2,279,BBO,-524.320065026641,40,20,20
288,Schwefel,3,477,NormGA,-542.5081072612646,40,20,20
289,Schwefel,3,477,imprvGA,-582.6482835743375,40,20,20
290,Schwefel,3,477,PSO,-481.6556328918719,40,20,20
291,Schwefel,3,477,BBO,-530.4054880586826,40,20,20
292,Schwefel,4,630,NormGA,-589.4501188419777,40,20,20
293,Schwefel,4,630,imprvGA,-596.9269415951171,40,20,20
294,Schwefel,4,630,PSO,-383.41262299165356,40,20,20
295,Schwefel,4,630,BBO,-570.4511430382618,40,20,20
296,Schwefel,5,315,NormGA,-599.8118158175408,40,20,20
297,Schwefel,5,315,imprvGA,-596.9035785167587,40,20,20
298,Schwefel,5,315,PSO,-418.34149292750874,40,20,20
299,Schwefel,5,315,BBO,-605.2833366698368,40,20,20
300,XinSheYang,1,906,NormGA,0.027403327876761335,40,20,20
301,XinSheYang,1,906,imprvGA,0.021627224118550416,40,20,20
302,XinSheYang,1,906,PSO,0.3450156724252213,40,20,20
303,XinSheYang,1,906,BBO,0.025199922877585386,40,20,20
304,XinSheYang,2,279,NormGA,0.016113299250720328,40,20,20
305,XinSheYang,2,279,imprvGA,0.03230254188867262,40,20,20
306,XinSheYang,2,279,PSO,0.6699259336123904,40,20,20
307,XinSheYang,2,279,BBO,0.024614708113093315,40,20,20
308,XinSheYang,3,477,NormGA,0.027155897927983383,40,20,20
309,XinSheYang,3,477,imprvGA,0.05293776326279177,40,20,20
310,XinSheYang,3,477,PSO,1.1460940628672942,40,20,20
311,XinSheYang,3,477,BBO,0.029583039417721377,40,20,20
312,XinSheYang,4,630,NormGA,0.033039661471908316,40,20,20
313,XinSheYang,4,630,imprvGA,0.03437326903917292,40,20,20
314,XinSheYang,4,630,PSO,0.36040902747915204,40,20,20
315,XinSheYang,4,630,BBO,0.031436542254658806,40,20,20
316,XinSheYang,5,315,NormGA,0.031640816316225936,40,20,20
317,XinSheYang,5,315,imprvGA,0.05133125296154719,40,20,20
318,XinSheYang,5,315,PSO,1.9859423024360323,40,20,20
319,XinSheYang,5,315,BBO,0.05648462453734476,40,20,20
320,Zakharov,1,906,NormGA,-105.00710183942572,40,20,20
321,Zakharov,1,906,imprvGA,-165.03743451026367,40,20,20
322,Zakharov,1,906,PSO,-38.505970717192554,40,20,20
323,Zakharov,1,906,BBO,-27.224301814139196,40,20,20
324,Zakharov,2,279,NormGA,199.3421518876533,40,20,20
325,Zakharov,2,279,imprvGA,2.024344909048397,40,20,20
326,Zakharov,2,279,PSO,367.80710330179994,40,20,20
327,Zakharov,2,279,BBO,-12.973313224394909,40,20,20
328,Zakharov,3,477,NormGA,22.997994475967577,40,20,20
329,Zakharov,3,477,imprvGA,-185.5104946275133,40,20,20
330,Zakharov,3,477,PSO,85.06270473814325,40,20,20
331,Zakharov,3,477,BBO,-88.27603762339233,40,20,20
332,Zakharov,4,630,NormGA,-10.046207660460393,40,20,20
333,Zakharov,4,630,imprvGA,-110.39526615229403,40,20,20
334,Zakharov,4,630,PSO,-16.278327805626166,40,20,20
335,Zakharov,4,630,BBO,-72.07313619041335,40,20,20
336,Zakharov,5,315,NormGA,-130.86017539697914,40,20,20
337,Zakharov,5,315,imprvGA,-148.21980933650093,40,20,20
338,Zakharov,5,315,PSO,152.87477011533682,40,20,20
339,Zakharov,5,315,BBO,-171.19470352796858,40,20,20
